Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,PL,Simulation Data,rounds,16,False,0.576697860962567,0.5199064171122996,0.19657754010695194,0.855153743315508,0.3879679144385026,0.011504010695187155,0.6403712874818014,0.5948956035376932,0.1418502817688722,0.8947522761425339,0.43280664157424054,-0.08642546014647676
StarCraft,PL,Simulation Data,rounds,17,False,0.6124465240641712,0.45436497326203223,0.19401737967914442,0.8588636363636363,0.4339171122994653,0.019725935828877002,0.6770260557071882,0.5305375961637334,0.12554439705168416,0.8973995911221004,0.5030610872567989,-0.08388677807856909
StarCraft,PL,Simulation Data,rounds,18,False,0.6180414438502673,0.447774064171123,0.1678542780748664,0.8640909090909095,0.4001737967914439,0.019826203208556156,0.6895052620036266,0.5216231199423125,0.10435104396008747,0.9008024438066404,0.44282396892203957,-0.06280883858754877
StarCraft,PL,Simulation Data,rounds,19,False,0.6471122994652407,0.45703877005347593,0.18943850267379678,0.8694385026737972,0.3866844919786096,0.029926470588235297,0.6992915049035124,0.5297199210673041,0.1363025912434088,0.9044924023242199,0.45137380744048305,-0.0748648275303707
StarCraft,PL,Simulation Data,rounds,20,False,0.6390106951871656,0.4725267379679145,0.18718582887700536,0.8753542780748664,0.37084893048128337,0.021189839572192507,0.6973331924287998,0.5444010240868132,0.13395170742935236,0.9119733291140563,0.41261071563813173,-0.08977887776449324
StarCraft,PL,Simulation Data,rounds,21,False,0.6533957219251338,0.4709024064171123,0.18657085561497325,0.8815374331550799,0.4167580213903742,0.022653743315508006,0.7056773513040246,0.5391020743318123,0.15497604297677575,0.9145319871331031,0.4641695200806889,-0.09270320916319777
StarCraft,PL,Simulation Data,rounds,22,False,0.6292179144385026,0.49054144385026743,0.2136697860962567,0.8886497326203211,0.3920855614973262,0.039378342245989295,0.6864995775263876,0.5443739534486159,0.15828134639891328,0.9198769452965518,0.4458793997557411,-0.042183918173438056
StarCraft,PL,Simulation Data,rounds,23,False,0.6628943850267379,0.4544518716577539,0.1915307486631016,0.8918248663101602,0.3982286096256685,0.02775401069518719,0.7241585492126148,0.5465746404169259,0.13226471694121814,0.922616704005971,0.46830192768821133,-0.07273879719116133
StarCraft,PL,Simulation Data,rounds,24,False,0.6804612299465239,0.45253342245989303,0.20651069518716578,0.9031617647058826,0.43339572192513365,0.028455882352941178,0.7410913648525007,0.5289862988521135,0.15825489833771744,0.9299246397133417,0.4884875139122776,-0.0870407367490935
StarCraft,PL,Simulation Data,rounds,25,False,0.6534893048128342,0.4758088235294118,0.17096925133689841,0.9017379679144384,0.3939304812834225,0.04,0.7036884973982166,0.5528078519702478,0.11949080255637703,0.9302597334737294,0.45120797602270907,-0.060263155355267745
